"Fips","Area","IndCode","Industry","2009"
"38000","North Dakota","78","      Accommodation and food services",754
"38000","North Dakota","79","        Accommodation",197
"38000","North Dakota","80","        Food services and drinking places",557
"38000","North Dakota","81","    Other services, except government",658
"38000","North Dakota","82","  Government",4559
"38000","North Dakota","83","    Federal civilian",556
"38000","North Dakota","84","    Federal military",790
"38000","North Dakota","85","    State and local",3213
"38000","North Dakota","86","Addenda:",""
"38000","North Dakota","86","Natural resources and mining",4416
"38000","North Dakota","87","Trade",4564
"38000","North Dakota","88","Transportation and utilities",2210
"38000","North Dakota","89","Private goods-producing industries",8590
"38000","North Dakota","90","Private services-providing industries",18988
"39000","Ohio","1","All industry total",476170
"39000","Ohio","2","  Private industries",415156
"39000","Ohio","3","    Agriculture, forestry, fishing, and hunting",3526
"39000","Ohio","4","      Farms",3150
"39000","Ohio","5","      Forestry, fishing, and related activities",376
"39000","Ohio","6","    Mining",3104
"39000","Ohio","7","      Oil and gas extraction",1086
"39000","Ohio","8","      Mining, except oil and gas",1396
"39000","Ohio","9","      Support activities for mining",622
"39000","Ohio","10","    Utilities",9497
"39000","Ohio","11","    Construction",15774
"39000","Ohio","12","    Manufacturing",75757
"39000","Ohio","13","      Durable goods manufacturing",37863
"39000","Ohio","14","        Wood products manufacturing",682
"39000","Ohio","15","        Nonmetallic mineral products manufacturing",2288
"39000","Ohio","16","        Primary metals manufacturing",2922
"39000","Ohio","17","        Fabricated metal products",8778
"39000","Ohio","18","        Machinery manufacturing",5686
"39000","Ohio","19","        Computer and electronic products manufacturing",1903
"39000","Ohio","20","        Electrical equipment, appliance, and components manufacturing",3901
"39000","Ohio","21","        Motor vehicles, bodies and trailers, and parts manufacturing",4020
"39000","Ohio","22","        Other transportation equipment manufacturing",4791
"39000","Ohio","23","        Furniture and related products manufacturing",929
"39000","Ohio","24","        Miscellaneous manufacturing",1962
"39000","Ohio","25","      Nondurable goods manufacturing",37895
"39000","Ohio","26","        Food and beverage and tobacco products manufacturing",10195
"39000","Ohio","27","        Textile mills and textile product mills",287
"39000","Ohio","28","        Apparel and leather and allied products manufacturing",163
"39000","Ohio","29","        Paper products manufacturing",2207
"39000","Ohio","30","        Printing and related support activities",2055
"39000","Ohio","31","        Petroleum and coal products manufacturing",6042
"39000","Ohio","32","        Chemical products manufacturing",12168
"39000","Ohio","33","        Plastics and rubber products manufacturing",4778
"39000","Ohio","34","    Wholesale trade",29488
"39000","Ohio","35","    Retail trade",30330
"39000","Ohio","36","    Transportation and warehousing",14324
"39000","Ohio","37","      Air transportation",1447
"39000","Ohio","38","      Rail transportation",1142
"39000","Ohio","39","      Water transportation",110
"39000","Ohio","40","      Truck transportation",5207
"39000","Ohio","41","      Transit and ground passenger transportation",475
"39000","Ohio","42","      Pipeline transportation",270
"39000","Ohio","43","      Other transportation and support activities",3291
"39000","Ohio","44","      Warehousing and storage",2383
"39000","Ohio","45","    Information",13143
"39000","Ohio","46","      Publishing industries, except Internet (includes software)",4681
"39000","Ohio","47","      Motion picture and sound recording industries",604
"39000","Ohio","48","      Broadcasting and telecommunications",6491
"39000","Ohio","49","      Data processing, internet publishing, and other information services",1367
"39000","Ohio","50","    Finance, insurance, real estate, rental, and leasing",92939
"39000","Ohio","51","      Finance and insurance",38619
"39000","Ohio","52","        Federal Reserve banks, credit intermediation, and related services",21281
"39000","Ohio","53","        Securities, commodity contracts, and investments",2254
"39000","Ohio","54","        Insurance carriers and related activities",14704
"39000","Ohio","55","        Funds, trusts, and other financial vehicles",380
"39000","Ohio","56","      Real estate and rental and leasing",54321
"39000","Ohio","57","        Real estate",49981
"39000","Ohio","58","        Rental and leasing services and lessors of intangible assets",4340
"39000","Ohio","59","    Professional and business services",54264
"39000","Ohio","60","      Professional, scientific, and technical services",26179
"39000","Ohio","61","        Legal services",5059
"39000","Ohio","62","        Computer systems design and related services",5663
"39000","Ohio","63","        Miscellaneous professional, scientific, and technical services",15458
"39000","Ohio","64","      Management of companies and enterprises",13527
"39000","Ohio","65","      Administrative and waste management services",14559
"39000","Ohio","66","        Administrative and support services",13232
"39000","Ohio","67","        Waste management and remediation services",1327
"39000","Ohio","68","    Educational services, health care, and social assistance",47646
